54.206.25.9,9001,probably new kernel,1.00992393494,500,2
92.38.126.140,10500,probably new kernel,1.075496912,500,1
64.137.184.216,443,probably applied sysctl workaround,1.30942702293,500,500
95.215.61.4,443,almost definitely vulnerable,1.07072496414,500,200
167.114.152.100,443,probably vulnerable,1.02635192871,500,163
94.23.220.88,10822,almost definitely vulnerable,1.1454269886,500,200
86.245.108.125,7099,probably new kernel,0.964858055115,500,3
5.9.159.14,9001,almost definitely vulnerable,1.16561698914,500,200
193.169.86.68,9758,probably applied sysctl workaround,1.33553695679,500,500
87.162.83.225,9001,probably vulnerable,1.09579086304,500,188
212.71.253.226,9001,probably vulnerable,1.06229996681,500,182
188.166.149.119,443,probably applied sysctl workaround,1.21512007713,500,500
104.255.231.22,9001,probably applied sysctl workaround,1.41597318649,500,500
5.9.7.252,443,probably vulnerable,1.17443084717,500,170
188.214.129.21,443,almost definitely vulnerable,1.21428918839,500,200
85.27.68.226,9001,probably new kernel,1.18392014503,500,3
80.152.151.118,9001,probably applied sysctl workaround,1.35300898552,500,500
88.198.109.149,23,almost definitely vulnerable,1.23451685905,500,200
79.132.231.103,443,zero challenge ACKs,1.06800723076,500,0
54.186.48.3,9001,almost definitely vulnerable,1.14991784096,500,200
87.92.83.106,9011,probably applied sysctl workaround,1.40839195251,500,500
31.31.73.222,9002,almost definitely vulnerable,1.17321205139,500,200
45.32.146.85,8123,almost definitely vulnerable,1.12606406212,500,200
109.69.67.17,443,most likely applied sysctl workaround,1.2669980526,500,496
188.138.89.59,30940,almost definitely vulnerable,1.53679609299,500,200
58.179.195.247,9001,almost definitely vulnerable,1.08525896072,500,200
188.119.151.108,443,almost definitely vulnerable,0.996968984604,500,200
46.166.165.18,9001,almost definitely vulnerable,1.21792888641,500,200
195.208.139.132,9001,probably applied sysctl workaround,1.30025696754,500,500
72.14.177.164,9001,probably vulnerable,1.4788339138,500,261
46.188.2.228,9002,probably new kernel,1.07805109024,500,3
45.76.80.204,9001,probably new kernel,1.05613899231,500,3
5.39.84.217,9010,almost definitely vulnerable,1.27068400383,500,200
194.87.147.221,443,probably new kernel,1.07707118988,500,3
81.228.196.234,9001,probably vulnerable,1.15396499634,500,175
95.31.32.83,1024,probably new kernel,1.21834087372,500,1
178.32.222.162,9094,probably applied sysctl workaround,1.17861413956,500,500
69.164.217.97,9001,almost definitely vulnerable,1.13044595718,500,200
146.52.236.75,9001,inconclusive?,0.880578994751,500,66
82.192.253.232,9002,probably vulnerable,1.02739310265,500,130
66.175.221.24,9001,almost definitely vulnerable,1.06791186333,500,200
195.154.253.226,443,probably applied sysctl workaround,1.80746984482,500,500
85.195.235.120,9001,almost definitely vulnerable,1.12003302574,500,200
185.145.128.101,9001,most likely applied sysctl workaround,1.32259702682,500,498
176.31.28.63,443,zero challenge ACKs,1.10874009132,500,0
80.12.94.184,443,most likely applied sysctl workaround,1.57049298286,500,498
81.247.80.156,9112,probably new kernel,1.01863694191,500,1
178.17.174.32,443,probably applied sysctl workaround,1.57578897476,500,500
64.91.6.244,9001,probably vulnerable,1.02659201622,500,119
46.4.122.173,9001,almost definitely vulnerable,1.10299897194,500,200
52.36.85.58,9001,almost definitely vulnerable,1.21169400215,500,200
71.19.149.21,8421,probably applied sysctl workaround,1.23118805885,500,500
98.181.13.119,22,probably new kernel,1.06004095078,500,3
94.156.128.10,9001,almost definitely vulnerable,1.10903382301,500,200
66.175.217.78,8526,almost definitely vulnerable,1.33676791191,500,200
195.59.208.166,9001,zero challenge ACKs,1.04687714577,500,0
209.141.34.240,443,almost definitely vulnerable,1.20574998856,500,200
188.194.248.249,9001,probably new kernel,1.03075098991,500,3
77.247.181.164,443,most likely applied sysctl workaround,1.34641194344,500,499
178.32.221.207,6069,probably vulnerable,1.39494991302,500,194
78.46.45.242,9001,probably vulnerable,1.107421875,500,188
194.104.0.100,9001,probably applied sysctl workaround,1.25789403915,500,500
82.118.236.23,13707,extra duplicate packets?,1.56403684616,500,501
176.10.148.43,9001,probably new kernel,0.845714092255,500,2
37.59.2.188,9000,probably vulnerable,1.0906329155,500,145
45.63.84.217,9001,probably vulnerable,1.13631081581,500,152
109.90.163.11,24192,probably new kernel,1.15140295029,500,3
43.240.99.62,9001,probably applied sysctl workaround,1.27177810669,500,500
